INFO 2025-10-27 13:53:19,769 autoreload 33276 7692 Watching for file changes with StatReloader
WARNING 2025-10-29 09:44:54,344 log 13340 25972 Unauthorized: /api/auth/users/
WARNING 2025-10-29 09:44:54,344 basehttp 13340 25972 "GET /api/auth/users/ HTTP/1.1" 401 58
INFO 2025-10-29 09:45:36,910 autoreload 13340 12184 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 09:45:37,550 autoreload 9056 32612 Watching for file changes with StatReloader
INFO 2025-10-29 09:45:39,012 autoreload 9056 32612 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 09:45:39,612 autoreload 23280 21780 Watching for file changes with StatReloader
INFO 2025-10-29 09:45:46,708 basehttp 23280 31840 "GET /api/auth/users/me/ HTTP/1.1" 200 207
INFO 2025-10-29 09:45:46,738 basehttp 23280 31840 "GET /api/auth/users/me/ HTTP/1.1" 200 207
INFO 2025-10-29 09:45:46,778 basehttp 23280 31840 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
WARNING 2025-10-29 09:45:46,780 log 23280 31840 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 09:45:46,780 basehttp 23280 31840 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 30063
WARNING 2025-10-29 09:45:46,790 log 23280 31840 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 09:45:46,790 basehttp 23280 31840 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 30063
INFO 2025-10-29 09:45:46,932 basehttp 23280 31840 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-29 09:45:46,932 basehttp 23280 28680 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-29 09:45:47,846 log 23280 28680 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 09:45:47,846 basehttp 23280 28680 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 30063
WARNING 2025-10-29 09:45:47,846 log 23280 31840 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 09:45:47,851 basehttp 23280 31840 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 30063
INFO 2025-10-29 10:59:40,501 autoreload 23280 21780 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 10:59:41,272 autoreload 28612 3304 Watching for file changes with StatReloader
INFO 2025-10-29 11:00:05,734 autoreload 30428 34264 Watching for file changes with StatReloader
INFO 2025-10-29 11:00:11,393 autoreload 30428 34264 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:00:12,083 autoreload 26988 35356 Watching for file changes with StatReloader
WARNING 2025-10-29 11:00:14,737 log 26988 12768 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:00:14,738 basehttp 26988 12768 "GET /api/auth/users/ HTTP/1.1" 401 58
WARNING 2025-10-29 11:00:16,165 log 26988 12768 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:00:16,165 basehttp 26988 12768 "GET /api/auth/users/ HTTP/1.1" 401 58
INFO 2025-10-29 11:00:57,214 autoreload 26988 35356 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:00:57,886 autoreload 35576 33232 Watching for file changes with StatReloader
INFO 2025-10-29 11:01:03,528 autoreload 35576 33232 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:01:04,235 autoreload 17472 34784 Watching for file changes with StatReloader
INFO 2025-10-29 11:01:21,416 autoreload 17472 34784 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:01:22,179 autoreload 33796 13476 Watching for file changes with StatReloader
WARNING 2025-10-29 11:01:26,204 log 33796 34124 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:01:26,205 basehttp 33796 34124 "GET /api/auth/users/ HTTP/1.1" 401 58
INFO 2025-10-29 11:01:45,773 autoreload 3908 36204 Watching for file changes with StatReloader
WARNING 2025-10-29 11:01:49,487 log 3908 34568 Not Found: /
WARNING 2025-10-29 11:01:49,487 basehttp 3908 34568 "GET / HTTP/1.1" 404 3482
WARNING 2025-10-29 11:01:54,889 log 3908 32844 Unauthorized: /api/auth/users/me/
WARNING 2025-10-29 11:01:54,889 basehttp 3908 32844 "GET /api/auth/users/me/ HTTP/1.1" 401 172
WARNING 2025-10-29 11:01:54,889 log 3908 32844 Unauthorized: /api/auth/users/me/
WARNING 2025-10-29 11:01:54,889 basehttp 3908 32844 "GET /api/auth/users/me/ HTTP/1.1" 401 172
WARNING 2025-10-29 11:01:54,930 log 3908 32844 Unauthorized: /api/auth/jwt/refresh/
WARNING 2025-10-29 11:01:54,930 basehttp 3908 32844 "POST /api/auth/jwt/refresh/ HTTP/1.1" 401 58
WARNING 2025-10-29 11:01:54,965 log 3908 32844 Unauthorized: /api/auth/jwt/refresh/
INFO 2025-10-29 11:01:54,965 basehttp 3908 32844 - Broken pipe from ('127.0.0.1', 56883)
WARNING 2025-10-29 11:02:02,015 log 3908 34568 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:02:02,016 basehttp 3908 34568 "GET /api/auth/users/ HTTP/1.1" 401 58
WARNING 2025-10-29 11:02:48,429 log 3908 34568 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:02:48,429 basehttp 3908 34568 "GET /api/auth/users/ HTTP/1.1" 401 58
INFO 2025-10-29 11:03:32,338 autoreload 3908 36204 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:03:33,014 autoreload 27012 32540 Watching for file changes with StatReloader
INFO 2025-10-29 11:03:34,482 autoreload 27012 32540 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:03:35,102 autoreload 9784 19328 Watching for file changes with StatReloader
INFO 2025-10-29 11:03:42,869 autoreload 9784 19328 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:03:43,578 autoreload 18388 27384 Watching for file changes with StatReloader
INFO 2025-10-29 11:03:46,064 autoreload 18388 27384 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:03:46,711 autoreload 35072 22048 Watching for file changes with StatReloader
INFO 2025-10-29 11:04:18,553 autoreload 30580 33024 Watching for file changes with StatReloader
WARNING 2025-10-29 11:04:27,030 log 30580 34264 Not Found: /
WARNING 2025-10-29 11:04:27,035 basehttp 30580 34264 "GET / HTTP/1.1" 404 3482
INFO 2025-10-29 11:04:32,620 basehttp 30580 34264 "GET /admin/ HTTP/1.1" 200 16692
INFO 2025-10-29 11:04:32,744 basehttp 30580 34264 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
WARNING 2025-10-29 11:04:42,984 log 30580 34264 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:04:42,984 basehttp 30580 34264 "GET /api/auth/users/ HTTP/1.1" 401 58
WARNING 2025-10-29 11:06:37,526 log 30580 34264 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:06:37,527 basehttp 30580 34264 "GET /api/auth/users/ HTTP/1.1" 401 58
INFO 2025-10-29 11:07:02,142 autoreload 30580 33024 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:07:02,884 autoreload 5336 36680 Watching for file changes with StatReloader
INFO 2025-10-29 11:07:04,371 autoreload 5336 36680 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:07:05,011 autoreload 34024 18848 Watching for file changes with StatReloader
INFO 2025-10-29 11:07:55,302 autoreload 34024 18848 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:07:56,014 autoreload 7236 36500 Watching for file changes with StatReloader
INFO 2025-10-29 11:08:06,014 autoreload 7236 36500 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:08:06,715 autoreload 8272 29760 Watching for file changes with StatReloader
INFO 2025-10-29 11:08:08,159 autoreload 8272 29760 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:08:08,796 autoreload 32688 14540 Watching for file changes with StatReloader
INFO 2025-10-29 11:08:13,413 autoreload 32688 14540 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:08:14,063 autoreload 33252 7824 Watching for file changes with StatReloader
INFO 2025-10-29 11:08:15,551 autoreload 33252 7824 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:08:16,190 autoreload 14572 35068 Watching for file changes with StatReloader
INFO 2025-10-29 11:09:23,059 autoreload 14572 35068 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:09:23,805 autoreload 33704 31552 Watching for file changes with StatReloader
INFO 2025-10-29 11:09:25,273 autoreload 33704 31552 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:09:25,882 autoreload 23316 33160 Watching for file changes with StatReloader
INFO 2025-10-29 11:11:01,600 autoreload 23316 33160 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:16:52,598 autoreload 36696 19852 Watching for file changes with StatReloader
WARNING 2025-10-29 11:17:04,252 log 36696 32684 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:17:04,252 basehttp 36696 32684 "GET /api/auth/users/ HTTP/1.1" 401 58
WARNING 2025-10-29 11:17:07,423 log 36696 32684 Not Found: /
WARNING 2025-10-29 11:17:07,424 basehttp 36696 32684 "GET / HTTP/1.1" 404 3482
INFO 2025-10-29 11:17:12,955 basehttp 36696 32684 "GET /admin/ HTTP/1.1" 200 16692
INFO 2025-10-29 11:17:12,984 basehttp 36696 32700 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-10-29 11:17:12,985 basehttp 36696 33504 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-10-29 11:17:12,986 basehttp 36696 32684 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-10-29 11:17:12,986 basehttp 36696 35496 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-10-29 11:17:12,987 basehttp 36696 30716 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-10-29 11:17:12,989 basehttp 36696 35496 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
WARNING 2025-10-29 11:19:10,758 log 36696 35496 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:19:10,759 basehttp 36696 35496 "GET /api/dashboard/stats/ HTTP/1.1" 401 58
INFO 2025-10-29 11:21:25,580 autoreload 36696 19852 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:21:26,322 autoreload 24316 31124 Watching for file changes with StatReloader
INFO 2025-10-29 11:21:38,685 autoreload 24316 31124 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:21:39,397 autoreload 33376 3232 Watching for file changes with StatReloader
WARNING 2025-10-29 11:21:41,208 log 33376 1572 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:21:41,208 basehttp 33376 1572 "GET /api/dashboard/stats/ HTTP/1.1" 401 5168
INFO 2025-10-29 11:21:41,330 basehttp 33376 1572 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2025-10-29 11:21:41,333 basehttp 33376 35172 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3426
INFO 2025-10-29 11:21:41,338 basehttp 33376 11984 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2025-10-29 11:21:41,340 basehttp 33376 11940 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2025-10-29 11:21:41,349 basehttp 33376 1572 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1793
INFO 2025-10-29 11:21:41,350 basehttp 33376 9520 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3796
INFO 2025-10-29 11:21:41,361 basehttp 33376 11940 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2025-10-29 11:21:41,361 basehttp 33376 1572 "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59
INFO 2025-10-29 11:21:41,364 basehttp 33376 11984 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2025-10-29 11:21:41,364 basehttp 33376 9520 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2025-10-29 11:21:41,364 basehttp 33376 35172 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2025-10-29 11:21:41,402 basehttp 33376 33056 "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
WARNING 2025-10-29 11:21:54,762 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:21:54,763 basehttp 33376 33056 "GET /api/dashboard/stats/?format=json HTTP/1.1" 401 58
WARNING 2025-10-29 11:21:57,257 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:21:57,258 basehttp 33376 33056 "GET /api/dashboard/stats/ HTTP/1.1" 401 5168
WARNING 2025-10-29 11:21:59,117 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:21:59,118 basehttp 33376 33056 "GET /api/dashboard/stats/?format=api HTTP/1.1" 401 5212
WARNING 2025-10-29 11:22:02,412 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:22:02,413 basehttp 33376 33056 "GET /api/dashboard/stats/?format=json HTTP/1.1" 401 58
WARNING 2025-10-29 11:22:03,913 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:22:03,918 basehttp 33376 33056 "GET /api/dashboard/stats/?format=api HTTP/1.1" 401 5212
WARNING 2025-10-29 11:22:11,098 log 33376 33056 Unauthorized: /api/dashboard/stats/
WARNING 2025-10-29 11:22:11,098 basehttp 33376 33056 "GET /api/dashboard/stats/?format=api HTTP/1.1" 401 5212
WARNING 2025-10-29 11:22:32,173 log 33376 33056 Unauthorized: /api/auth/users/
WARNING 2025-10-29 11:22:32,173 basehttp 33376 33056 "GET /api/auth/users/ HTTP/1.1" 401 9603
INFO 2025-10-29 11:23:25,668 basehttp 33376 33056 "POST /api/auth/users/ HTTP/1.1" 201 11227
WARNING 2025-10-29 11:24:22,012 log 33376 33056 Method Not Allowed: /api/auth/jwt/create/
WARNING 2025-10-29 11:24:22,012 basehttp 33376 33056 "GET /api/auth/jwt/create/ HTTP/1.1" 405 7849
INFO 2025-10-29 11:24:36,506 basehttp 33376 33056 "POST /api/auth/jwt/create/ HTTP/1.1" 200 8299
INFO 2025-10-29 11:25:44,084 basehttp 33376 19232 "GET /api/dashboard/stats/ HTTP/1.1" 200 6426
INFO 2025-10-29 11:26:39,150 basehttp 33376 35884 "OPTIONS /api/auth/jwt/create/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,510 basehttp 33376 35884 "POST /api/auth/jwt/create/ HTTP/1.1" 200 489
INFO 2025-10-29 11:26:39,517 basehttp 33376 35884 "OPTIONS /api/auth/users/me/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,541 basehttp 33376 35884 "GET /api/auth/users/me/ HTTP/1.1" 200 224
INFO 2025-10-29 11:26:39,581 basehttp 33376 35884 "OPTIONS /api/dashboard/stats/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,581 basehttp 33376 31844 "OPTIONS /api/dashboard/recent-activity/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,583 basehttp 33376 31844 "OPTIONS /api/dashboard/pipeline-health/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,583 basehttp 33376 35884 "OPTIONS /api/alerts/active/ HTTP/1.1" 200 0
INFO 2025-10-29 11:26:39,584 basehttp 33376 35884 "OPTIONS /api/pipelines/ HTTP/1.1" 200 0
WARNING 2025-10-29 11:26:39,587 log 33376 31844 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 11:26:39,587 basehttp 33376 31844 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 30063
INFO 2025-10-29 11:26:39,617 basehttp 33376 31844 "GET /api/alerts/active/ HTTP/1.1" 200 2
WARNING 2025-10-29 11:26:39,623 log 33376 31844 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 11:26:39,623 basehttp 33376 31844 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 30063
INFO 2025-10-29 11:26:39,623 basehttp 33376 35884 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-29 11:26:39,655 basehttp 33376 31844 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-29 11:26:40,601 log 33376 31844 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 11:26:40,601 basehttp 33376 31844 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 30063
WARNING 2025-10-29 11:26:40,634 log 33376 31844 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 11:26:40,634 basehttp 33376 31844 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 30063
INFO 2025-10-29 11:30:42,172 autoreload 33376 3232 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\urls.py changed, reloading.
INFO 2025-10-29 11:30:42,797 autoreload 23636 2936 Watching for file changes with StatReloader
INFO 2025-10-29 11:31:50,789 autoreload 23636 2936 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:31:51,442 autoreload 22512 34892 Watching for file changes with StatReloader
INFO 2025-10-29 11:31:52,526 basehttp 22512 2760 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-29 11:32:16,851 autoreload 22512 34892 C:\Users\USER\Desktop\projects\pipeline_monit\server\pipeline_monitoring\settings.py changed, reloading.
INFO 2025-10-29 11:32:17,466 autoreload 22096 31756 Watching for file changes with StatReloader
INFO 2025-10-29 11:32:18,916 basehttp 22096 33528 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-29 11:32:21,571 basehttp 22096 33528 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-29 11:32:23,893 basehttp 22096 33528 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
WARNING 2025-10-29 11:32:44,376 log 22096 33528 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 11:32:44,376 basehttp 22096 33528 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
INFO 2025-10-29 11:33:13,018 basehttp 22096 33528 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-29 11:33:57,593 autoreload 20380 2872 Watching for file changes with StatReloader
INFO 2025-10-29 11:34:20,109 basehttp 20380 33172 "GET /api/auth/users/me/ HTTP/1.1" 200 224
INFO 2025-10-29 11:34:20,143 basehttp 20380 33172 "GET /api/auth/users/me/ HTTP/1.1" 200 224
INFO 2025-10-29 11:34:20,192 basehttp 20380 33172 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
WARNING 2025-10-29 11:34:20,207 log 20380 33172 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 11:34:20,207 basehttp 20380 33172 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-29 11:34:20,214 log 20380 33172 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 11:34:20,214 basehttp 20380 33172 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-29 11:34:20,249 basehttp 20380 33172 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-29 11:34:20,289 basehttp 20380 33172 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-29 11:34:21,241 log 20380 33172 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-29 11:34:21,256 log 20380 19876 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-29 11:34:21,256 basehttp 20380 33172 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-29 11:34:21,257 basehttp 20380 19876 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-29 11:34:23,090 basehttp 20380 19876 "OPTIONS /api/pipelines/?search=&status=&material=&ordering=-created_at HTTP/1.1" 200 0
INFO 2025-10-29 11:34:23,129 basehttp 20380 19876 "GET /api/pipelines/?search=&status=&material=&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-29 11:34:24,578 basehttp 20380 19876 "OPTIONS /api/satellite-images/?search=&pipeline=&satellite_name=&processing_status=&source_api=&ordering=-image_date HTTP/1.1" 200 0
INFO 2025-10-29 11:34:24,612 basehttp 20380 19876 "GET /api/satellite-images/?search=&pipeline=&satellite_name=&processing_status=&source_api=&ordering=-image_date HTTP/1.1" 200 52
INFO 2025-10-29 11:34:25,623 basehttp 20380 19876 "OPTIONS /api/analysis-results/?confidence_min=0&confidence_max=100&verified=false&ordering=-created_at HTTP/1.1" 200 0
INFO 2025-10-29 11:34:25,678 basehttp 20380 19876 "GET /api/analysis-results/?confidence_min=0&confidence_max=100&verified=false&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-29 11:34:27,618 basehttp 20380 19876 "OPTIONS /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 0
INFO 2025-10-29 11:34:27,652 basehttp 20380 19876 "GET /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 52
